tipo_no_conformidad,severidad,mef_v3_id,termino_canonico,forma_observada,capa,fuente_id,archivo,linea,contexto,accion_recomendada,requiere_modificacion_fuente
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-040,ENG-040-SCHEDULING_BACKGROUND_JOBS_ENGINEERING.md,3422,# 381. Worker Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-040,ENG-040-SCHEDULING_BACKGROUND_JOBS_ENGINEERING.md,3435,# 382. Job Store Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-040,ENG-040-SCHEDULING_BACKGROUND_JOBS_ENGINEERING.md,3453,# 383. Dead Letter Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-040,ENG-040-SCHEDULING_BACKGROUND_JOBS_ENGINEERING.md,3473,├── Contract/,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,931,ENG-041 deberá normalizar diferencias entre Brokers mediante Contracts MEF.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,2699,# 294. Contracts,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3499,Explicit Message Contracts,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3580,"| EI-768 | Payload y Envelope deberán permanecer conceptualmente separados, evitando contaminar Domain Contracts con Metadata del Transport. |","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3597,"| EI-785 | La primera implementación deberá favorecer Contracts explícitos, At-Least-Once + Idempotency, Outbox/Inbox y Schema Compatibility antes de introducir Stream Processing, Saga Runtime o coordinación distribuida avanzada. |","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,4083,Explicit Contracts,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,4129,- ARQ-011 — Contracts,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,4145,- ENG-021 — Contracts Engineering,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,131,"> **Todo mensaje intercambiado entre Boundaries deberá poseer Contract, identidad, semántica de entrega, Ownership y estrategia de Failure explícitos.**","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,215,Un `Message` representa información intercambiada mediante un Contract explícito.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,322,Todo Contract deberá poseer identificador estable:,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,352,# 20. Message Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,483,# 33. Payload Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,485,"Deberá representar datos del Contract, no Implementation State.","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,576,# 43. Publisher Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,612,"Un `Broker` almacena, enruta o distribuye mensajes según su Contract.","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,711,Una Routing Key persistida deberá tratarse como parte del Contract operativo.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,751,# 65. Handler Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,1077,es Contract Violation.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,1165,Podrá ignorarse cuando un Version más nuevo ya haya sido aplicado y el Contract lo permita.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,1278,permanent contract violation,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,1426,No deberá procesarse como si fuera vigente cuando el Contract indique Expiration.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,1516,Todo Message Contract durable deberá poseer Schema explícito.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,1565,Consumers deberán ignorar campos desconocidos cuando el Serialization Contract lo permita.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,1686,Para Commands dirigidos deberá detectarse cuando el Contract requiera Handler único.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,1692,"Podrán ser cero, uno o muchos según Contract.","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,2359,Deberá configurarse según Contract.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,2401,Podrá aplicarse a Publisher Connections según Adapter/Contract.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,2463,Mensajes no ACK deberán poder Redeliver según Contract.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,2727,Deberá ser Contract explícito.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,2738,→ external communication contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,2927,MEF-MSG-029 Messaging contract violation,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3035,# 323. Producer Contract Test,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3048,# 324. Consumer Contract Test,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3062,→ equivalent contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3441,├── Contract/,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3591,| EI-779 | Domain Events no deberán exponerse automáticamente como Integration Events sin Translation/Contract explícito. |,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3658,## Class Name Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3826,which integration contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3916,"> **MEF deberá tratar todo Message como un Contract versionado y potencialmente duplicado, retrasado, reordenado o redelivered, preservando Correctness mediante Idempotency, Compatibility, explicit Delivery semantics y Transactional Boundaries.**","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,3998,→ external versioned contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-041,ENG-041-MESSAGING_ENGINEERING.md,4010,→ contract data,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,215,Infrastructure podrá implementar Transaction Contracts.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,2538,ENG-021 definirá Contracts neutrales al proveedor.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,2550,ENG-028 permitirá Modules utilizar Transaction Contracts sin conocer implementación concreta.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,3378,- ARQ-011 — Contracts,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,3394,- ENG-021 — Contracts Engineering,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,289,"Cuando el Resource la proporcione, Commit deberá representar estado durable según su Contract.","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,308,# 18. Transaction Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,493,# 38. Unit of Work Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,515,como Contract principal.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,519,# 40. Transaction Manager Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,1081,# 116. Savepoint Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,1885,MEF-TXN-029 Transaction contract violation,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,2233,Dos Writers concurrentes deberán producir resultado conforme al Contract.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,2536,# 283. Contract Integration,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-042,ENG-042-TRANSACTION_ENGINEERING.md,2724,├── Contract/,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,301,no deberá sustituir Contracts significativos del Domain.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,2913,Explicit Repository Contracts,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,3193,"Domain podrá declarar Repository Contracts necesarios para Aggregates, pero no conocerá implementación física.","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,3302,Modules deberán exponer Contracts en lugar de permitir acceso directo indiscriminado a su Schema privado.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,3558,Explicit Repository Contracts,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,3608,- ARQ-011 — Contracts,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,3624,- ENG-021 — Contracts Engineering,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,85,Repository Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,240,# 11. Repository Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,305,# 16. Repository Contract Stability,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,595,# 48. Query Object Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,2076,MEF-DAT-027 Repository contract violation,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,2077,MEF-DAT-028 Query contract violation,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,2262,# 260. Repository Contract Test,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,2264,Cada Adapter deberá cumplir el mismo Repository Contract.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,2590,├── contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,2729,Un Module no deberá consultar tablas privadas de otro Module directamente salvo Contract arquitectónico explícito.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,2738,public query contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,2740,integration contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,2855,├── Contract/,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,3326,API Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,3336,Pagination Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,3337,Filtering Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,3338,Sorting Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,Contract,ENG,ENG-043,ENG-043-DATA_ACCESS_ENGINEERING.md,3339,Error Contract,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-044,ENG-044-API_ENGINEERING.md,3043,Validate Contracts,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-044,ENG-044-API_ENGINEERING.md,3090,contracts,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-044,ENG-044-API_ENGINEERING.md,3116,Podrá orquestar Application Contracts públicos sin acceder a internals de otros Modules.,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-044,ENG-044-API_ENGINEERING.md,3466,Explicit API Contracts,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-044,ENG-044-API_ENGINEERING.md,3546,"| EI-828 | Request/Response Contracts públicos deberán permanecer separados de Domain Entities, Persistence Models y estructuras internas accidentales. |","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-044,ENG-044-API_ENGINEERING.md,3552,"| EI-834 | Filtering, Sorting, Field Selection y Expansion deberán utilizar Contracts y Allowlists explícitos. |","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-044,ENG-044-API_ENGINEERING.md,3563,"| EI-845 | La primera implementación deberá favorecer HTTP/JSON, Contracts explícitos, URI Versioning, Problem Details, OpenAPI, Idempotency, Security y Observability antes de introducir GraphQL, gRPC, Federation o una plataforma avanzada de API Management. |","Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
ALIAS_NO_DECLARADO,MEDIA,MEF-V3-DIC-0075,Contracts,/Contracts,ENG,ENG-044,ENG-044-API_ENGINEERING.md,3584,- utilice Contracts públicos explícitos;,"Resolver en 11.3 como alias controlado, denominación histórica o variante no admitida.",NO_EN_11_2
